"","X","id","kraj","all","miasto","web","nazwa","twiter","me","orgn","city","state","wiki","lon","lat"
"275",275," Exeter","England","  * Exeter: [Exeter](https://www.meetup.com/Exeter-R-Users-Group-Exeter-Devon-England/) R Users Group"," Exeter","https://www.meetup.com/Exeter-R-Users-Group-Exeter-Devon-England/","Exeter",NA,"189","Tim"," Exeter",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/ExeterCollage.jpg/1200px-ExeterCollage.jpg",13.3888599,52.5170365
"276",276," Gainsesville","Florida","  * Gainsesville: [R Users Group, Gainesville](https://www.meetup.com/R-Users-Group-Gainesville-FL/)"," Gainsesville","https://www.meetup.com/R-Users-Group-Gainesville-FL/","R Users Group, Gainesville",NA,"453","François M."," Gainsesville",NA,"https://",13.3888599,52.5170365
"277",277," Geneva","Switzerland","  * Geneva: [GenevaR](http://www.geneva-r.org/)"," Geneva","http://www.geneva-r.org/","GenevaR",NA,NA,NA," Geneva",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Views_of_Geneva.jpg/1200px-Views_of_Geneva.jpg",13.3888599,52.5170365
"278",278," Geneva","Switzerland","  * Geneva: [GenevaR](http://www.geneva-r.org/)"," Geneva","http://www.geneva-r.org/","GenevaR",NA,NA,NA," Geneva",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Views_of_Geneva.jpg/1200px-Views_of_Geneva.jpg",13.3888599,52.5170365
"279",279," Geneva","Switzerland","  * Geneva: [GenevaR](http://www.geneva-r.org/)"," Geneva","http://www.geneva-r.org/","GenevaR",NA,NA,NA," Geneva",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Views_of_Geneva.jpg/1200px-Views_of_Geneva.jpg",13.3888599,52.5170365
"280",280," Geneva","Switzerland","  * Geneva: [GenevaR](http://www.geneva-r.org/)"," Geneva","http://www.geneva-r.org/","GenevaR",NA,NA,NA," Geneva",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Views_of_Geneva.jpg/1200px-Views_of_Geneva.jpg",13.3888599,52.5170365
"281",281," Geneva","Switzerland","  * Geneva: [GenevaR](http://www.geneva-r.org/)"," Geneva","http://www.geneva-r.org/","GenevaR",NA,NA,NA," Geneva",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Views_of_Geneva.jpg/1200px-Views_of_Geneva.jpg",13.3888599,52.5170365
"282",282," Groningen","Netherlands","  * Groningen: [R User Group Groningen](http://richelbilderbeek.nl/RuserGroupGroningen.htm)"," Groningen","http://richelbilderbeek.nl/RuserGroupGroningen.htm","R User Group Groningen",NA,NA,NA," Groningen",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/GroningenCity_Montage.jpg/1200px-GroningenCity_Montage.jpg",13.3888599,52.5170365
"283",283," Groningen","Netherlands","  * Groningen: [R User Group Groningen](http://richelbilderbeek.nl/RuserGroupGroningen.htm)"," Groningen","http://richelbilderbeek.nl/RuserGroupGroningen.htm","R User Group Groningen",NA,NA,NA," Groningen",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/GroningenCity_Montage.jpg/1200px-GroningenCity_Montage.jpg",13.3888599,52.5170365
"284",284," Groningen","Netherlands","  * Groningen: [R User Group Groningen](http://richelbilderbeek.nl/RuserGroupGroningen.htm)"," Groningen","http://richelbilderbeek.nl/RuserGroupGroningen.htm","R User Group Groningen",NA,NA,NA," Groningen",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/GroningenCity_Montage.jpg/1200px-GroningenCity_Montage.jpg",13.3888599,52.5170365
"285",285," Groningen","Netherlands","  * Groningen: [R User Group Groningen](http://richelbilderbeek.nl/RuserGroupGroningen.htm)"," Groningen","http://richelbilderbeek.nl/RuserGroupGroningen.htm","R User Group Groningen",NA,NA,NA," Groningen",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/GroningenCity_Montage.jpg/1200px-GroningenCity_Montage.jpg",13.3888599,52.5170365
"286",286," Groningen","Netherlands","  * Groningen: [R User Group Groningen](http://richelbilderbeek.nl/RuserGroupGroningen.htm)"," Groningen","http://richelbilderbeek.nl/RuserGroupGroningen.htm","R User Group Groningen",NA,NA,NA," Groningen",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/GroningenCity_Montage.jpg/1200px-GroningenCity_Montage.jpg",13.3888599,52.5170365
"287",287," Ha Noi","Viet","  * Ha Noi: [Ha Noi R Users Group Meetup](https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/)"," Ha Noi","https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/","Ha Noi R Users Group Meetup",NA,"249","Daif"," Ha Noi",NA,"https://upload.wikimedia.org/wikipedia/commons/4/46/Hanoitoday.jpg",13.3888599,52.5170365
"288",288," Ha Noi","Viet","  * Ha Noi: [Ha Noi R Users Group Meetup](https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/)"," Ha Noi","https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/","Ha Noi R Users Group Meetup",NA,"249","Daif"," Ha Noi",NA,"https://upload.wikimedia.org/wikipedia/commons/4/46/Hanoitoday.jpg",13.3888599,52.5170365
"289",289," Ha Noi","Viet","  * Ha Noi: [Ha Noi R Users Group Meetup](https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/)"," Ha Noi","https://www.meetup.com/Ha-Noi-R-Users-Group-Meetup/","Ha Noi R Users Group Meetup",NA,"249","Daif"," Ha Noi",NA,"https://upload.wikimedia.org/wikipedia/commons/4/46/Hanoitoday.jpg",13.3888599,52.5170365
"290",290," Helsinki","Finland","  * Helsinki: [Finnish Society for Bioinformatics](http://www.bioinf.fi/)"," Helsinki","http://www.bioinf.fi/","Finnish Society for Bioinformatics",NA,NA,NA," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"291",291," Helsinki","Finland","  * Helsinki: [R User Group Finland](https://www.meetup.com/R-User-Group-Finland/)"," Helsinki","https://www.meetup.com/R-User-Group-Finland/","R User Group Finland",NA,"245","Seija S."," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"292",292," Helsinki","Finland","  * Helsinki: [Finnish Society for Bioinformatics](http://www.bioinf.fi/)"," Helsinki","http://www.bioinf.fi/","Finnish Society for Bioinformatics",NA,NA,NA," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"293",293," Helsinki","Finland","  * Helsinki: [R User Group Finland](https://www.meetup.com/R-User-Group-Finland/)"," Helsinki","https://www.meetup.com/R-User-Group-Finland/","R User Group Finland",NA,"245","Seija S."," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"294",294," Helsinki","Finland","  * Helsinki: [Finnish Society for Bioinformatics](http://www.bioinf.fi/)"," Helsinki","http://www.bioinf.fi/","Finnish Society for Bioinformatics",NA,NA,NA," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"295",295," Helsinki","Finland","  * Helsinki: [R User Group Finland](https://www.meetup.com/R-User-Group-Finland/)"," Helsinki","https://www.meetup.com/R-User-Group-Finland/","R User Group Finland",NA,"245","Seija S."," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"296",296," Helsinki","Finland","  * Helsinki: [Finnish Society for Bioinformatics](http://www.bioinf.fi/)"," Helsinki","http://www.bioinf.fi/","Finnish Society for Bioinformatics",NA,NA,NA," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"297",297," Helsinki","Finland","  * Helsinki: [R User Group Finland](https://www.meetup.com/R-User-Group-Finland/)"," Helsinki","https://www.meetup.com/R-User-Group-Finland/","R User Group Finland",NA,"245","Seija S."," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"298",298," Helsinki","Finland","  * Helsinki: [Finnish Society for Bioinformatics](http://www.bioinf.fi/)"," Helsinki","http://www.bioinf.fi/","Finnish Society for Bioinformatics",NA,NA,NA," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"299",299," Helsinki","Finland","  * Helsinki: [R User Group Finland](https://www.meetup.com/R-User-Group-Finland/)"," Helsinki","https://www.meetup.com/R-User-Group-Finland/","R User Group Finland",NA,"245","Seija S."," Helsinki",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Helsinki_uusimaa.png/1200px-Helsinki_uusimaa.png",13.3888599,52.5170365
"300",300," Hobart","Australia","  * Hobart: [HRUG](https://www.meetup.com/Hobart-R-Users-Group/)"," Hobart","https://www.meetup.com/Hobart-R-Users-Group/","HRUG",NA,"312","Donna H."," Hobart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Australia_location_map.svg/1200px-Australia_location_map.svg.png",13.3888599,52.5170365
"301",301," Hong Kong","Hong","  * Hong Kong: [Hong Kong R User Group](https://www.facebook.com/groups/hkrusers/)"," Hong Kong","https://www.facebook.com/groups/hkrusers/","Hong Kong R User Group",NA,NA,NA," Hong Kong",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Flag_of_Hong_Kong.svg/1200px-Flag_of_Hong_Kong.svg.png",13.3888599,52.5170365
"302",302," Hong Kong","Hong","  * Hong Kong: [Hong Kong R User Group](https://www.facebook.com/groups/hkrusers/)"," Hong Kong","https://www.facebook.com/groups/hkrusers/","Hong Kong R User Group",NA,NA,NA," Hong Kong",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Flag_of_Hong_Kong.svg/1200px-Flag_of_Hong_Kong.svg.png",13.3888599,52.5170365
"303",303," Hong Kong","Hong","  * Hong Kong: [Hong Kong R User Group](https://www.facebook.com/groups/hkrusers/)"," Hong Kong","https://www.facebook.com/groups/hkrusers/","Hong Kong R User Group",NA,NA,NA," Hong Kong",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Flag_of_Hong_Kong.svg/1200px-Flag_of_Hong_Kong.svg.png",13.3888599,52.5170365
"304",304," Houston","Texas","  * Houston: [Houston R Users Group](https://www.meetup.com/houstonr/)"," Houston","https://www.meetup.com/houstonr/","Houston R Users Group",NA,"1,159","Ed G."," Houston",NA,"https://upload.wikimedia.org/wikipedia/commons/2/24/Houston_Images.jpg",13.3888599,52.5170365
"305",305," Hyderabad","India","  * Hyderabad: [R Users Group Hyderabad RUGH](https://www.meetup.com/R-Users-Group-Hyderabad/)"," Hyderabad","https://www.meetup.com/R-Users-Group-Hyderabad/","R Users Group Hyderabad RUGH",NA,"490","PRANABH K."," Hyderabad",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/India_Telangana_location_map.svg/1200px-India_Telangana_location_map.svg.png",13.3888599,52.5170365
"306",306," Hyderabad","India","  * Hyderabad: [R Users Group Hyderabad RUGH](https://www.meetup.com/R-Users-Group-Hyderabad/)"," Hyderabad","https://www.meetup.com/R-Users-Group-Hyderabad/","R Users Group Hyderabad RUGH",NA,"490","PRANABH K."," Hyderabad",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/India_Telangana_location_map.svg/1200px-India_Telangana_location_map.svg.png",13.3888599,52.5170365
"307",307," Hyderabad","India","  * Hyderabad: [R Users Group Hyderabad RUGH](https://www.meetup.com/R-Users-Group-Hyderabad/)"," Hyderabad","https://www.meetup.com/R-Users-Group-Hyderabad/","R Users Group Hyderabad RUGH",NA,"490","PRANABH K."," Hyderabad",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/India_Telangana_location_map.svg/1200px-India_Telangana_location_map.svg.png",13.3888599,52.5170365
"308",308," Hyderabad","India","  * Hyderabad: [R Users Group Hyderabad RUGH](https://www.meetup.com/R-Users-Group-Hyderabad/)"," Hyderabad","https://www.meetup.com/R-Users-Group-Hyderabad/","R Users Group Hyderabad RUGH",NA,"490","PRANABH K."," Hyderabad",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/India_Telangana_location_map.svg/1200px-India_Telangana_location_map.svg.png",13.3888599,52.5170365
"309",309," Indianapolis","Indiana","  * Indianapolis: [Indy useR Group](https://www.meetup.com/Indy-useR-Group/)"," Indianapolis","https://www.meetup.com/Indy-useR-Group/","Indy useR Group",NA,"410","Shankar"," Indianapolis",NA,"https://upload.wikimedia.org/wikipedia/commons/7/73/Butleruniversitymall.jpg",13.3888599,52.5170365
"310",310," Inverness","Scotland","  * Inverness: [InveRness](https://www.facebook.com/InveRness-R-User-Group-195100587522377/);[\@InvernessRug](https://twitter.com/InvernessRug)"," Inverness","https://www.facebook.com/InveRness-R-User-Group-195100587522377/","InveRness",NA,NA,NA," Inverness",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Inverness_Castle_and_River_Ness_Inverness_Scotland_-_conner395.jpg/1200px-Inverness_Castle_and_River_Ness_Inverness_Scotland_-_conner395.jpg",13.3888599,52.5170365
"311",311," Johannesburg","South","  * Johannesburg: [Jo'burg R Users Group](https://www.meetup.com/Joburg-R-Users-Group)"," Johannesburg","https://www.meetup.com/Joburg-R-Users-Group","Jo'burg R Users Group",NA,"521","Marko J."," Johannesburg",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8a/Montage_Johannesburg.jpg",13.3888599,52.5170365
"312",312," Kansas City","Missouri","  * Kansas City: [Kansas City R Users Group](https://www.meetup.com/Kansas-City-R-Users-Group/)"," Kansas City","https://www.meetup.com/Kansas-City-R-Users-Group/","Kansas City R Users Group",NA,"783","Steve S."," Kansas City",NA,"https://upload.wikimedia.org/wikipedia/commons/8/89/Kansas_City_Montage.jpg",13.3888599,52.5170365
"313",313," Kaohsiung","Taiwan","  * Kaohsiung: [Kaohsiung R Users](https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_)"," Kaohsiung","https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_","Kaohsiung R Users",NA,NA,NA," Kaohsiung",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c0/Kaohsiung_attractions.jpg",13.3888599,52.5170365
"314",314," Kaohsiung","Taiwan","  * Kaohsiung: [Kaohsiung R Users](https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_)"," Kaohsiung","https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_","Kaohsiung R Users",NA,NA,NA," Kaohsiung",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c0/Kaohsiung_attractions.jpg",13.3888599,52.5170365
"315",315," Kaohsiung","Taiwan","  * Kaohsiung: [Kaohsiung R Users](https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_)"," Kaohsiung","https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_","Kaohsiung R Users",NA,NA,NA," Kaohsiung",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c0/Kaohsiung_attractions.jpg",13.3888599,52.5170365
"316",316," Kaohsiung","Taiwan","  * Kaohsiung: [Kaohsiung R Users](https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_)"," Kaohsiung","https://www.facebook.com/groups/Kaohsiung.R.Users/#_=_","Kaohsiung R Users",NA,NA,NA," Kaohsiung",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c0/Kaohsiung_attractions.jpg",13.3888599,52.5170365
"317",317," Kazan","Russia","  * Kazan: [R Kazan](https://www.meetup.com/R-Kazan/)"," Kazan","https://www.meetup.com/R-Kazan/","R Kazan",NA,"50","Petr"," Kazan",NA,"https://upload.wikimedia.org/wikipedia/commons/5/52/KAZ_Collage_2015.png",13.3888599,52.5170365
"318",318," Kazan","Russia","  * Kazan: [R Kazan](https://www.meetup.com/R-Kazan/)"," Kazan","https://www.meetup.com/R-Kazan/","R Kazan",NA,"50","Petr"," Kazan",NA,"https://upload.wikimedia.org/wikipedia/commons/5/52/KAZ_Collage_2015.png",13.3888599,52.5170365
"319",319," Kazan","Russia","  * Kazan: [R Kazan](https://www.meetup.com/R-Kazan/)"," Kazan","https://www.meetup.com/R-Kazan/","R Kazan",NA,"50","Petr"," Kazan",NA,"https://upload.wikimedia.org/wikipedia/commons/5/52/KAZ_Collage_2015.png",13.3888599,52.5170365
"320",320," Kazan","Russia","  * Kazan: [R Kazan](https://www.meetup.com/R-Kazan/)"," Kazan","https://www.meetup.com/R-Kazan/","R Kazan",NA,"50","Petr"," Kazan",NA,"https://upload.wikimedia.org/wikipedia/commons/5/52/KAZ_Collage_2015.png",13.3888599,52.5170365
"321",321," Kazan","Russia","  * Kazan: [R Kazan](https://www.meetup.com/R-Kazan/)"," Kazan","https://www.meetup.com/R-Kazan/","R Kazan",NA,"50","Petr"," Kazan",NA,"https://upload.wikimedia.org/wikipedia/commons/5/52/KAZ_Collage_2015.png",13.3888599,52.5170365
"322",322," Kingsport","Tennessee","  * Kingsport: [Tri-Cities R User Group](https://www.facebook.com/groups/658774270929644/)"," Kingsport","https://www.facebook.com/groups/658774270929644/","Tri-Cities R User Group",NA,NA,NA," Kingsport",NA,"https://upload.wikimedia.org/wikipedia/commons/3/3c/Fun_Fest_Balloons_Kings_View.jpg",13.3888599,52.5170365
"323",323," Knoxville","Tennessee","  * Knoxville: [KRUG](https://www.meetup.com/Knoxville-R-Users-Group)"," Knoxville","https://www.meetup.com/Knoxville-R-Users-Group","KRUG",NA,NA,NA," Knoxville",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Knoxville_TN_skyline.jpg/1200px-Knoxville_TN_skyline.jpg",13.3888599,52.5170365
"324",324," Kuala Lumpur","Malaysia","  * Kuala Lumpur: [myRUG](https://www.meetup.com/MY-RUserGroup/)"," Kuala Lumpur","https://www.meetup.com/MY-RUserGroup/","myRUG",NA,"285","Kuan H."," Kuala Lumpur",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/KL_Composite2.jpg/1200px-KL_Composite2.jpg",13.3888599,52.5170365
"325",325," Kuala Lumpur","Malaysia","  * Kuala Lumpur: [myRUG](https://www.meetup.com/MY-RUserGroup/)"," Kuala Lumpur","https://www.meetup.com/MY-RUserGroup/","myRUG",NA,"285","Kuan H."," Kuala Lumpur",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/KL_Composite2.jpg/1200px-KL_Composite2.jpg",13.3888599,52.5170365
"326",326," Kuala Lumpur","Malaysia","  * Kuala Lumpur: [myRUG](https://www.meetup.com/MY-RUserGroup/)"," Kuala Lumpur","https://www.meetup.com/MY-RUserGroup/","myRUG",NA,"285","Kuan H."," Kuala Lumpur",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/KL_Composite2.jpg/1200px-KL_Composite2.jpg",13.3888599,52.5170365
"327",327," Lagos","Nigeria","  * Lagos: [Lagos R Users Group](https://www.meetup.com/Lagos-R-Users-Group/)"," Lagos","https://www.meetup.com/Lagos-R-Users-Group/","Lagos R Users Group",NA,"1,550","Daniel E."," Lagos",NA,"https://upload.wikimedia.org/wikipedia/commons/c/ca/Lagos_Island.jpg",13.3888599,52.5170365
"328",328," Lahore","Pakistan","  * Lahore: [Lahore R Users Group](https://lahorerug.wordpress.com/)"," Lahore","https://lahorerug.wordpress.com/","Lahore R Users Group",NA,NA,NA," Lahore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Locator_map_Punjab_Pakistan.svg/1200px-Locator_map_Punjab_Pakistan.svg.png",13.3888599,52.5170365
"329",329," Lahore","Pakistan","  * Lahore: [Lahore R Users Group](https://lahorerug.wordpress.com/)"," Lahore","https://lahorerug.wordpress.com/","Lahore R Users Group",NA,NA,NA," Lahore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Locator_map_Punjab_Pakistan.svg/1200px-Locator_map_Punjab_Pakistan.svg.png",13.3888599,52.5170365
"330",330," Lahore","Pakistan","  * Lahore: [Lahore R Users Group](https://lahorerug.wordpress.com/)"," Lahore","https://lahorerug.wordpress.com/","Lahore R Users Group",NA,NA,NA," Lahore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Locator_map_Punjab_Pakistan.svg/1200px-Locator_map_Punjab_Pakistan.svg.png",13.3888599,52.5170365
"331",331," Lansing","Michigan","  * Lansing: [Lansing Area R Users Group](https://www.meetup.com/Lansing-Area-R-Users-Group/)"," Lansing","https://www.meetup.com/Lansing-Area-R-Users-Group/","Lansing Area R Users Group",NA,"188","Emilio Xavier E."," Lansing",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Michigan_state_capitol.jpg/1200px-Michigan_state_capitol.jpg",13.3888599,52.5170365
"332",332," Las Vegas","Nevada","  * Las Vegas: [Las Vegas R Users Group](https://www.meetup.com/Las-Vegas-R-Users-Group/)"," Las Vegas","https://www.meetup.com/Las-Vegas-R-Users-Group/","Las Vegas R Users Group",NA,"382","Daniel E."," Las Vegas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/DowntownLasVegas.jpg/1200px-DowntownLasVegas.jpg",13.3888599,52.5170365
"333",333," Ljubljana","Slovenia","  * Ljubljana: [Rcoholics](https://groups.google.com/group/rkoholikiAnonymous)"," Ljubljana","https://groups.google.com/group/rkoholikiAnonymous","Rcoholics",NA,NA,NA," Ljubljana",NA,"https://upload.wikimedia.org/wikipedia/commons/7/72/Ljubljana_Montage.png",13.3888599,52.5170365
"334",334," Ljubljana","Slovenia","  * Ljubljana: [Rcoholics](https://groups.google.com/group/rkoholikiAnonymous)"," Ljubljana","https://groups.google.com/group/rkoholikiAnonymous","Rcoholics",NA,NA,NA," Ljubljana",NA,"https://upload.wikimedia.org/wikipedia/commons/7/72/Ljubljana_Montage.png",13.3888599,52.5170365
"335",335," Ljubljana","Slovenia","  * Ljubljana: [Rcoholics](https://groups.google.com/group/rkoholikiAnonymous)"," Ljubljana","https://groups.google.com/group/rkoholikiAnonymous","Rcoholics",NA,NA,NA," Ljubljana",NA,"https://upload.wikimedia.org/wikipedia/commons/7/72/Ljubljana_Montage.png",13.3888599,52.5170365
"336",336," Ljubljana","Slovenia","  * Ljubljana: [Rcoholics](https://groups.google.com/group/rkoholikiAnonymous)"," Ljubljana","https://groups.google.com/group/rkoholikiAnonymous","Rcoholics",NA,NA,NA," Ljubljana",NA,"https://upload.wikimedia.org/wikipedia/commons/7/72/Ljubljana_Montage.png",13.3888599,52.5170365
"337",337," London","England","  * London: [LondonR](https://www.meetup.com/LondonR/)"," London","https://www.meetup.com/LondonR/","LondonR",NA,"3,168","Liz M."," London",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cd/London_Montage_L.jpg",13.3888599,52.5170365
"338",338," Los Angeles","California","  * Los Angeles: [Los Angeles Area R Users Group](https://www.meetup.com/LAarea-R-usergroup/)"," Los Angeles","https://www.meetup.com/LAarea-R-usergroup/","Los Angeles Area R Users Group",NA,"1,701","Szilard P."," Los Angeles",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Los_Angeles%2C_Winter_2016.jpg/1200px-Los_Angeles%2C_Winter_2016.jpg",13.3888599,52.5170365
"339",339," Lubbock","Texas","  * Lubbock: [LubbockR Users Group](https://www.meetup.com/lubbockR-Meetup/)"," Lubbock","https://www.meetup.com/lubbockR-Meetup/","LubbockR Users Group",NA,"97","Evan"," Lubbock",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/LubbockSkyline2013.jpg/1200px-LubbockSkyline2013.jpg",13.3888599,52.5170365
"340",340," Luxembourg","Luxembourg","  * Luxembourg: [LuxR](https://www.meetup.com/LuxRgroup/)"," Luxembourg","https://www.meetup.com/LuxRgroup/","LuxR",NA,"1,643","Dzidas M."," Luxembourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/1200px-Flag_of_Luxembourg.svg.png",13.3888599,52.5170365
"341",341," Luxembourg","Luxembourg","  * Luxembourg: [LuxR](https://www.meetup.com/LuxRgroup/)"," Luxembourg","https://www.meetup.com/LuxRgroup/","LuxR",NA,"1,643","Dzidas M."," Luxembourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/1200px-Flag_of_Luxembourg.svg.png",13.3888599,52.5170365
"342",342," Luxembourg","Luxembourg","  * Luxembourg: [LuxR](https://www.meetup.com/LuxRgroup/)"," Luxembourg","https://www.meetup.com/LuxRgroup/","LuxR",NA,"1,643","Dzidas M."," Luxembourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/1200px-Flag_of_Luxembourg.svg.png",13.3888599,52.5170365
"343",343," Luxembourg","Luxembourg","  * Luxembourg: [LuxR](https://www.meetup.com/LuxRgroup/)"," Luxembourg","https://www.meetup.com/LuxRgroup/","LuxR",NA,"1,643","Dzidas M."," Luxembourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/1200px-Flag_of_Luxembourg.svg.png",13.3888599,52.5170365
"344",344," Macau","Macau","  * Macau: [R-Research](http://groupspaces.com/R-research/)"," Macau","http://groupspaces.com/R-research/","R-Research",NA,NA,NA," Macau",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/1200px-Flag_of_Macau.svg.png",13.3888599,52.5170365
"345",345," Macau","Macau","  * Macau: [R-Research](http://groupspaces.com/R-research/)"," Macau","http://groupspaces.com/R-research/","R-Research",NA,NA,NA," Macau",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/1200px-Flag_of_Macau.svg.png",13.3888599,52.5170365
"346",346," Macau","Macau","  * Macau: [R-Research](http://groupspaces.com/R-research/)"," Macau","http://groupspaces.com/R-research/","R-Research",NA,NA,NA," Macau",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/1200px-Flag_of_Macau.svg.png",13.3888599,52.5170365
"347",347," Madison","Wisconsin","  * Madison: [Madison Area R Meetup](https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group/)"," Madison","https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group/","Madison Area R Meetup",NA,"571","Benjamin W."," Madison",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Madison_Wisconsin_img_1196.jpg/1200px-Madison_Wisconsin_img_1196.jpg",13.3888599,52.5170365
"348",348," Madison","Wisconsin","  * Madison: [Madison Area R Users Group](https://groups.google.com/group/maduser)"," Madison","https://groups.google.com/group/maduser","Madison Area R Users Group",NA,NA,NA," Madison",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Madison_Wisconsin_img_1196.jpg/1200px-Madison_Wisconsin_img_1196.jpg",13.3888599,52.5170365
